-2.035340832762999042e-01,2.000461119950522892e+00
-1.933329120828633230e-01,2.000464376030054670e+00
-1.831317724491507148e-01,2.000467660143158799e+00
-1.729306598651734472e-01,2.000470956556545499e+00
-1.627294683339322590e-01,2.000474241274880161e+00
-1.525282163685876269e-01,2.000477585258134017e+00
-1.423269885994706552e-01,2.000480980996947711e+00
-1.321257528348228072e-01,2.000484459377491753e+00
-1.219245509412170553e-01,2.000487922197637491e+00
-1.117233593211604259e-01,2.000491351221427738e+00
-1.015221012384194266e-01,2.000494769712955367e+00
-9.132082479673926667e-02,2.000498185573067467e+00
-8.111959114437666818e-02,2.000501597994961855e+00
-7.091842816847424014e-02,2.000504955609658353e+00
-6.071722455973294075e-02,2.000508306224798805e+00
-5.051602213096809818e-02,2.000511691764702782e+00
-4.031482860060714435e-02,2.000515175810588797e+00
-3.011365868694391296e-02,2.000518638816044081e+00
-1.991248228837167594e-02,2.000522068055660352e+00
-9.711305353526102427e-03,2.000525460395908617e+00
4.898820131717920769e-04,2.000528854642301901e+00
1.069117523443422271e-02,2.000532334137971269e+00
2.089245295350094025e-02,2.000535907434337179e+00
3.109366687650358743e-02,2.000539539814259804e+00
4.129488683069938715e-02,2.000543201240020608e+00
5.149607981713471422e-02,2.000546769715674245e+00
6.169727242904375630e-02,2.000550178108937871e+00
7.189845628541710609e-02,2.000553543601978568e+00
8.209962088432463945e-02,2.000556946647925827e+00
9.230081918766182281e-02,2.000560460055365919e+00
1.025020607464382921e-01,2.000564047823744307e+00
1.127032716279860458e-01,2.000567753019604655e+00
